Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,abbreviation,alternative label,alternative LaTeX symbol,alternative symbol,commonly has unit,has aggregate function,has base,has base quantity,has base unit,has context,has denominator,has derived quantity,has derived unit,has dimension,has exponent,has factor,has numerator,has numerical value,has off-set,has phenomenon,has point,has prefix,has quantity,has scale,has SI amount of substance dimension exponent,has SI electric current dimension exponent,has SI length dimension exponent,has SI luminous intensity dimension exponent,has SI mass dimension exponent,has SI thermodynamic temperature dimension exponent,has SI time dimension exponent,has term 1,has term 2,has unit,has value,http://data.bioontology.org/metadata/prefixIRI,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/date,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/format,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/isPartOf,http://purl.org/dc/elements/1.1/publisher,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/terms/license,http://purl.org/ontology/bibo/authorList,http://purl.org/ontology/bibo/chapter,http://purl.org/ontology/bibo/degree,http://purl.org/ontology/bibo/edition,http://purl.org/ontology/bibo/isbn10,http://purl.org/ontology/bibo/isbn13,http://purl.org/ontology/bibo/issuer,http://purl.org/ontology/bibo/pageEnd,http://purl.org/ontology/bibo/pageStart,http://purl.org/ontology/bibo/reproducedIn,http://purl.org/ontology/bibo/shortTitle,http://purl.org/ontology/bibo/uri,http://purl.org/ontology/bibo/volume,http://www.w3.org/2004/02/skos/core#hiddenLabel,http://www.wurvoc.org/vocabularies/WV/illustration,http://www.wurvoc.org/vocabularies/WV/logo,http://xmlns.com/foaf/0.1/based_near,http://xmlns.com/foaf/0.1/name,LaTeX command,LaTeX symbol,longcomment,reference,symbol,unofficial abbreviation,unofficial label,uses quantity,uses unit
http://www.ontology-of-units-of-measure.org/resource/om-2/GrashofNumberUnit,Grashof number unit,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GrashofNumberUnit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/DryMass,dry mass,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Mass,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/tonne|http://www.ontology-of-units-of-measure.org/resource/om-2/kilogram|http://www.ontology-of-units-of-measure.org/resource/om-2/gram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DryMass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dry weight,,
http://www.ontology-of-units-of-measure.org/resource/om-2/Enthalpy,enthalpie,,Enthalpy is the sum of the internal energy of a system plus the product of the pressure-volume work done on the system.,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Energy,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/wattHour|http://www.ontology-of-units-of-measure.org/resource/om-2/tonOfTNT|http://www.ontology-of-units-of-measure.org/resource/om-2/therm-US|http://www.ontology-of-units-of-measure.org/resource/om-2/therm-EC|http://www.ontology-of-units-of-measure.org/resource/om-2/terawattHour|http://www.ontology-of-units-of-measure.org/resource/om-2/terajoule|http://www.ontology-of-units-of-measure.org/resource/om-2/quad|http://www.ontology-of-units-of-measure.org/resource/om-2/picojoule|http://www.ontology-of-units-of-measure.org/resource/om-2/petajoule|http://www.ontology-of-units-of-measure.org/resource/om-2/newtonMetre|http://www.ontology-of-units-of-measure.org/resource/om-2/nanojoule|http://www.ontology-of-units-of-measure.org/resource/om-2/millinewtonMetre|http://www.ontology-of-units-of-measure.org/resource/om-2/millijoule|http://www.ontology-of-units-of-measure.org/resource/om-2/micronewtonMetre|http://www.ontology-of-units-of-measure.org/resource/om-2/microjoule|http://www.ontology-of-units-of-measure.org/resource/om-2/megawattHour|http://www.ontology-of-units-of-measure.org/resource/om-2/megajoule|http://www.ontology-of-units-of-measure.org/resource/om-2/megaerg|http://www.ontology-of-units-of-measure.org/resource/om-2/megaelectronvolt|http://www.ontology-of-units-of-measure.org/resource/om-2/kilowattHour|http://www.ontology-of-units-of-measure.org/resource/om-2/kilojoule|http://www.ontology-of-units-of-measure.org/resource/om-2/kiloelectronvolt|http://www.ontology-of-units-of-measure.org/resource/om-2/kilocalorie-Mean|http://www.ontology-of-units-of-measure.org/resource/om-2/joule|http://www.ontology-of-units-of-measure.org/resource/om-2/hectojoule|http://www.ontology-of-units-of-measure.org/resource/om-2/gigawattHour|http://www.ontology-of-units-of-measure.org/resource/om-2/gigajoule|http://www.ontology-of-units-of-measure.org/resource/om-2/gigaelectronvolt|http://www.ontology-of-units-of-measure.org/resource/om-2/footPoundal|http://www.ontology-of-units-of-measure.org/resource/om-2/femtojoule|http://www.ontology-of-units-of-measure.org/resource/om-2/exajoule|http://www.ontology-of-units-of-measure.org/resource/om-2/erg|http://www.ontology-of-units-of-measure.org/resource/om-2/electronvolt|http://www.ontology-of-units-of-measure.org/resource/om-2/decijoule|http://www.ontology-of-units-of-measure.org/resource/om-2/decajoule|http://www.ontology-of-units-of-measure.org/resource/om-2/centijoule|http://www.ontology-of-units-of-measure.org/resource/om-2/calorie-Thermochemical|http://www.ontology-of-units-of-measure.org/resource/om-2/calorie-Mean|http://www.ontology-of-units-of-measure.org/resource/om-2/calorie-InternationalTable|http://www.ontology-of-units-of-measure.org/resource/om-2/calorie-20C|http://www.ontology-of-units-of-measure.org/resource/om-2/calorie-15C|http://www.ontology-of-units-of-measure.org/resource/om-2/attojoule|http://www.ontology-of-units-of-measure.org/resource/om-2/BritishThermalUnit-Thermochemical|http://www.ontology-of-units-of-measure.org/resource/om-2/BritishThermalUnit-Mean|http://www.ontology-of-units-of-measure.org/resource/om-2/BritishThermalUnit-InternationalTable|http://www.ontology-of-units-of-measure.org/resource/om-2/BritishThermalUnit-60F|http://www.ontology-of-units-of-measure.org/resource/om-2/BritishThermalUnit-59F|http://www.ontology-of-units-of-measure.org/resource/om-2/BritishThermalUnit-39F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enthalpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/ModulusOfElasticity,elasticiteitsmodulus,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/DynamicModulus,,Young's modulus,,Y,http://www.ontology-of-units-of-measure.org/resource/om-2/torr|http://www.ontology-of-units-of-measure.org/resource/om-2/terapascal|http://www.ontology-of-units-of-measure.org/resource/om-2/picopascal|http://www.ontology-of-units-of-measure.org/resource/om-2/petapascal|http://www.ontology-of-units-of-measure.org/resource/om-2/pascal|http://www.ontology-of-units-of-measure.org/resource/om-2/newtonPerSquareMetre|http://www.ontology-of-units-of-measure.org/resource/om-2/nanopascal|http://www.ontology-of-units-of-measure.org/resource/om-2/millipascal|http://www.ontology-of-units-of-measure.org/resource/om-2/millimetreOfMercury|http://www.ontology-of-units-of-measure.org/resource/om-2/millibar|http://www.ontology-of-units-of-measure.org/resource/om-2/micropascal|http://www.ontology-of-units-of-measure.org/resource/om-2/microbar|http://www.ontology-of-units-of-measure.org/resource/om-2/metreOfMercury|http://www.ontology-of-units-of-measure.org/resource/om-2/megapascal|http://www.ontology-of-units-of-measure.org/resource/om-2/kilopascal|http://www.ontology-of-units-of-measure.org/resource/om-2/kilogramSecond-TimeToThePower-2ReciprocalMetre|http://www.ontology-of-units-of-measure.org/resource/om-2/hectopascal|http://www.ontology-of-units-of-measure.org/resource/om-2/gigapascal|http://www.ontology-of-units-of-measure.org/resource/om-2/femtopascal|http://www.ontology-of-units-of-measure.org/resource/om-2/exapascal|http://www.ontology-of-units-of-measure.org/resource/om-2/decipascal|http://www.ontology-of-units-of-measure.org/resource/om-2/decibar|http://www.ontology-of-units-of-measure.org/resource/om-2/decapascal|http://www.ontology-of-units-of-measure.org/resource/om-2/centipascal|http://www.ontology-of-units-of-measure.org/resource/om-2/centimetreOfMercury|http://www.ontology-of-units-of-measure.org/resource/om-2/barye|http://www.ontology-of-units-of-measure.org/resource/om-2/bar|http://www.ontology-of-units-of-measure.org/resource/om-2/attopascal|http://www.ontology-of-units-of-measure.org/resource/om-2/atmosphere-Technical|http://www.ontology-of-units-of-measure.org/resource/om-2/atmosphere-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ModulusOfElasticity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/ModeratedStarchMassFraction,moderated starch mass fraction,,The fraction of the mass of moderated starch in a phenomenon,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/MassFraction,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/percent|http://www.ontology-of-units-of-measure.org/resource/om-2/one|http://www.ontology-of-units-of-measure.org/resource/om-2/gramPerGram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ModeratedStarchMassFraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/SpecificEnterococcusCount,Enterococcus count (specific),,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/SpecificViableCount,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/colonyFormingUnitPerGram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SpecificEnterococcusCount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/CurrentDensityUnit,current density unit,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CurrentDensityUnit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/Period,period,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Time,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/year-Tropical|http://www.ontology-of-units-of-measure.org/resource/om-2/year-Sidereal|http://www.ontology-of-units-of-measure.org/resource/om-2/year|http://www.ontology-of-units-of-measure.org/resource/om-2/terasecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/shake|http://www.ontology-of-units-of-measure.org/resource/om-2/second-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/second-Sidereal|http://www.ontology-of-units-of-measure.org/resource/om-2/picosecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/petasecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/nanosecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/minute-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/minute-Sidereal|http://www.ontology-of-units-of-measure.org/resource/om-2/millisecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/microsecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/megasecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/kilosecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/hour-Sidereal|http://www.ontology-of-units-of-measure.org/resource/om-2/hour|http://www.ontology-of-units-of-measure.org/resource/om-2/hectosecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/gigayear|http://www.ontology-of-units-of-measure.org/resource/om-2/gigasecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/femtosecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/exasecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/decisecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/decasecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/day-Sidereal|http://www.ontology-of-units-of-measure.org/resource/om-2/day|http://www.ontology-of-units-of-measure.org/resource/om-2/centisecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/attosecond-Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/DensityParameterForMatter,density parameter for matter,,The density parameter for matter (either baryonic or dark).,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/DensityParameter,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DensityParameterForMatter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ω_M,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/MolarHeatCapacity,molaire warmtecapaciteit,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/joulePerKelvinMole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MolarHeatCapacity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/AmountOfSubstanceFraction,amount of substance fraction,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,molfractie|mole fraction|amount-of-substance fraction,,y,http://www.ontology-of-units-of-measure.org/resource/om-2/percent|http://www.ontology-of-units-of-measure.org/resource/om-2/partsPerMillion|http://www.ontology-of-units-of-measure.org/resource/om-2/one|http://www.ontology-of-units-of-measure.org/resource/om-2/molePerMole|http://www.ontology-of-units-of-measure.org/resource/om-2/micromolePerMole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmountOfSubstanceFraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/DryMatterMassFraction,dry matter mass fraction,,The fraction of the mass of dry matter in a phenomenon,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/MassFraction,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/percent|http://www.ontology-of-units-of-measure.org/resource/om-2/one|http://www.ontology-of-units-of-measure.org/resource/om-2/gramPerGram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DryMatterMassFraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/ReaumurTemperatureUnit,Réaumur temperature unit,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/TemperatureUnit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ReaumurTemperatureUnit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticFieldUnit,magnetic field unit,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MagneticFieldUnit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedAmpere,prefixed ampere,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PrefixedAmpere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/ExtinctionInU,extinction in U,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/ExtinctionAtWaveband,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/magnitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ExtinctionInU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_U,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/ExtinctionInB,extinction in B,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/ExtinctionAtWaveband,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/magnitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ExtinctionInB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_B,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/ExtinctionInV,extinction in V,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/ExtinctionAtWaveband,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/magnitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ExtinctionInV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_V,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/AmountOfSubstanceConcentration,amount of substance concentration,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,molar concentration|molaire concentratie,,,http://www.ontology-of-units-of-measure.org/resource/om-2/teramolePerLitre|http://www.ontology-of-units-of-measure.org/resource/om-2/picomolePerLitre|http://www.ontology-of-units-of-measure.org/resource/om-2/picomolar|http://www.ontology-of-units-of-measure.org/resource/om-2/petamolePerLitre|http://www.ontology-of-units-of-measure.org/resource/om-2/nanomolePerLitre|http://www.ontology-of-units-of-measure.org/resource/om-2/nanomolar|http://www.ontology-of-units-of-measure.org/resource/om-2/molePerTeralitre|http://www.ontology-of-units-of-measure.org/resource/om-2/molePerPicolitre|http://www.ontology-of-units-of-measure.org/resource/om-2/molePerPetalitre|http://www.ontology-of-units-of-measure.org/resource/om-2/molePerNanolitre|http://www.ontology-of-units-of-measure.org/resource/om-2/molePerMillilitre|http://www.ontology-of-units-of-measure.org/resource/om-2/molePerMicrolitre|http://www.ontology-of-units-of-measure.org/resource/om-2/molePerMegalitre|http://www.ontology-of-units-of-measure.org/resource/om-2/molePerLitre|http://www.ontology-of-units-of-measure.org/resource/om-2/molePerKilolitre|http://www.ontology-of-units-of-measure.org/resource/om-2/molePerHectolitre|http://www.ontology-of-units-of-measure.org/resource/om-2/molePerGigalitre|http://www.ontology-of-units-of-measure.org/resource/om-2/molePerFemtolitre|http://www.ontology-of-units-of-measure.org/resource/om-2/molePerExalitre|http://www.ontology-of-units-of-measure.org/resource/om-2/molePerDecilitre|http://www.ontology-of-units-of-measure.org/resource/om-2/molePerDecalitre|http://www.ontology-of-units-of-measure.org/resource/om-2/molePerCubicmetre|http://www.ontology-of-units-of-measure.org/resource/om-2/molePerCentilitre|http://www.ontology-of-units-of-measure.org/resource/om-2/molePerAttolitre|http://www.ontology-of-units-of-measure.org/resource/om-2/molar|http://www.ontology-of-units-of-measure.org/resource/om-2/millimolePerLitre|http://www.ontology-of-units-of-measure.org/resource/om-2/millimolar|http://www.ontology-of-units-of-measure.org/resource/om-2/micromolePerLitre|http://www.ontology-of-units-of-measure.org/resource/om-2/micromolar|http://www.ontology-of-units-of-measure.org/resource/om-2/megamolePerLitre|http://www.ontology-of-units-of-measure.org/resource/om-2/megamolar|http://www.ontology-of-units-of-measure.org/resource/om-2/kilomolePerLitre|http://www.ontology-of-units-of-measure.org/resource/om-2/hectomolePerLitre|http://www.ontology-of-units-of-measure.org/resource/om-2/gigamolePerLitre|http://www.ontology-of-units-of-measure.org/resource/om-2/femtomolePerLitre|http://www.ontology-of-units-of-measure.org/resource/om-2/femtomolar|http://www.ontology-of-units-of-measure.org/resource/om-2/examolePerLitre|http://www.ontology-of-units-of-measure.org/resource/om-2/decimolePerLitre|http://www.ontology-of-units-of-measure.org/resource/om-2/decamolePerLitre|http://www.ontology-of-units-of-measure.org/resource/om-2/centimolePerLitre|http://www.ontology-of-units-of-measure.org/resource/om-2/attomolePerLitre|http://www.ontology-of-units-of-measure.org/resource/om-2/attomolar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmountOfSubstanceConcentration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/Number,number,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,nr|no|#,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedCalorie-Mean,prefixed calorie (mean),,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PrefixedCalorie-Mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedMetrePerSecond-Time,prefixed metre per second (time),,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/UnitDivision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PrefixedMetrePerSecond-Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedMolar,prefixed molar,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PrefixedMolar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/DrainageSpeed,drainage speed,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Speed,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/terametrePerSecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/picometrePerSecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/petametrePerSecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/nauticalMile-InternationalPerHour|http://www.ontology-of-units-of-measure.org/resource/om-2/nanometrePerSecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/millimetrePerSecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/millimetrePerMinute-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/millimetrePerHour|http://www.ontology-of-units-of-measure.org/resource/om-2/millimetrePerDay|http://www.ontology-of-units-of-measure.org/resource/om-2/mile-StatutePerHour|http://www.ontology-of-units-of-measure.org/resource/om-2/micrometrePerSecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerTerasecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerSecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerPicosecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerPetasecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerNanosecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerMinute-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerMillisecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerMicrosecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerMegasecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerKilosecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerHectosecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerGigasecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerFemtosecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerExasecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerDecisecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerDecasecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerDay|http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerCentisecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerAttosecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/megametrePerSecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/knot-International|http://www.ontology-of-units-of-measure.org/resource/om-2/kilometrePerSecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/kilometrePerHour|http://www.ontology-of-units-of-measure.org/resource/om-2/hectometrePerSecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/gigametrePerSecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/femtometrePerSecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/exametrePerSecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/decimetrePerSecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/decametrePerSecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/centimetrePerSecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/centimetrePerMinute-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/centimetrePerDay|http://www.ontology-of-units-of-measure.org/resource/om-2/attometrePerSecond-Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DrainageSpeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/CauseEndOfVaseLifeMalformedFlowers,cause end of vase life malformed flowers,,Oorzaak einde vaasleven misvormde bloemen (1/0).,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,malformed flowers,,,http://www.ontology-of-units-of-measure.org/resource/om-2/_1-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CauseEndOfVaseLifeMalformedFlowers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/CurvatureConstant,curvature constant,,"The curvature constant k=-1, 0, or 1.",FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CurvatureConstant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/SpecificEntropyUnit,specific entropy unit,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SpecificEntropyUnit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
